donor_smiles,acceptor_smiles,pce,replicate_count,pce_std,pce_min,pce_max,split
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6cc(F)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(F)c(CC(CC)CCCC)s6)c5s4)s3)c2n1,CCn1nc2c(-c3cc4c(s3)-c3cc5c(cc3C4(CC)CC)-c3sc(-c4c6ccsc6c(/C=c6\sc(=C(C#N)C#N)n(CC)c6=O)c6nn(CC)nc46)cc3C5(CC)CC)c3ccsc3c(/C=c3\sc(=C(C#N)C#N)n(CC)c3=O)c2n1,10.33,1,0.0,10.33,10.33,train
CCCCCCc1cc(C)sc1C,CCCCCCCCn1nc2c(C=C(C#N)C#N)ccc(C3=CC4C(C=C3)c3ccc(-c5ccc(C=C(C#N)C#N)c6nn(CCCCCCCC)nc56)cc3C43c4ccccc4-c4ccccc43)c2n1,0.2,1,0.0,0.2,0.2,train
CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3sc(-c4c5ccccc5c(-c5cc(CCCCCC)cs5)c5nsnc45)cc3CCCCCC)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.86,2,0.5656854249492379,1.46,2.26,train
CCCCCCc1ccc(-c2ccc(CCCCCC)s2)s1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,0.13,2,0.0,0.13,0.13,train
CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(/C=C/c5cccs5)s4)s3)c3nsnc23)c1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,6.1,1,0.0,6.1,6.1,train
CCCCCCc1cc(C)sc1C,CCCCC(CC)CN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c7c(cccc57)C(=O)N(CC(CC)CCCC)C6=O)s4)ccc(c23)C1=O,0.41,1,0.0,0.41,0.41,train
CCCCCCc1cc(C)sc1C,CCCCC(CC)CN1C(=O)c2cc(-c3ccc(-c4cccs4)s3)c3c4c(cc(-c5ccc(-c6cccs6)s5)c(c24)C1=O)C(=O)N(CC(CC)CCCC)C3=O,0.19,1,0.0,0.19,0.19,train
CCCCCCCCOc1cccc(C2=NC3C=CC=C(c4cccs4)C3N=C2c2cccc(OCCCCCCCC)c2)c1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,4.3,1,0.0,4.3,4.3,train
CCCCCCc1ccsc1,CCCCCCCCC(CCCCCCCC)n1c2cc3sccc3cc2c2cc3cc(-c4c(F)c(F)cc5nn(CCCCCCCC)nc45)sc3cc21,2.78,3,0.8399007877918279,1.56,3.17,train
CCCCCCc1cc(C)sc1C,CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc4c5ccc6c7c(ccc(c8cccc3c84)c75)C(=O)N(c3c(C(C)C)cccc3C(C)C)C6=O)ccc2C2C=CC=CC21,1.29,1,0.0,1.29,1.29,train
CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5cccs5)s4)s3)c3nsnc23)c1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4ccc5c6c(cc(-c7ccc(-c8cccs8)s7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C5=O,1.1,3,1.1835680518387328,1.1,3.15,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c7c(cccc57)C(=O)N(CC(CC)CCCC)C6=O)s4)ccc(c23)C1=O,0.2,6,0.3967702945870149,0.11,1.13,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCC(CC)CN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c7c(cccc57)C(=O)N(CC(CC)CCCC)C6=O)s4)ccc(c23)C1=O,2.33,1,0.0,2.33,2.33,train
CCCCCCc1cc(C)sc1C,CCCCCCN1C(=O)c2cc(C#Cc3ccc(C#Cc4cc5c(s4)C(=O)N(CCCCCC)C5=O)c4nsnc34)sc2C1=O,0.38,1,0.0,0.38,0.38,train
CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4cc5cc6sccc6cc5s4)s3)c3nonc23)c1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,8.850000000000001,2,0.0707106781186551,8.8,8.9,train
CCCCCCCCOC(=O)c1sc2c(-c3cc4c5cc(CC(CC)CCCC)c(CC(CC)CCCC)cc5c5ccsc5c4s3)scc2c1F,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.46,1,0.0,0.46,0.46,train
CCCCCCc1cc(C)sc1C,CCCCCCC(CCCC)CCN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc(-c8ccc9c%10c(cccc8%10)C(=O)N(CCC(CCCC)CCCCCC)C9=O)s7)ccc5-6)s4)ccc(c23)C1=O,3.6,1,0.0,3.6,3.6,train
CCCCCCc1ccsc1,Cc1ccc(-c2cc(-c3cccc(F)c3)n[nH]2)c(O)c1,1.2,1,0.0,1.2,1.2,train
CCCCC(CC)CSc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(SCC(CC)CCCC)o3)c3ccsc23)o1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.01,1,0.0,4.01,4.01,train
CCCCCCCCOc1c(OCCCCCCCC)c2sc(-c3ccc(-c4sc(-c5nc(CCCCCC)c(-c6cccs6)s5)nc4CCCCCC)s3)cc2c2ccsc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.81,1,0.0,2.81,2.81,train
CCCCC(CC)COc1c2cc(-c3cc(/C=C4\SC(=S)N(CC)C4=O)cs3)sc2c(OCC(CC)CCCC)c2ccsc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.605,6,0.878622027191822,1.58,4.04,train
CCCCCCCCCCCCn1c(-c2cccs2)ccc1-c1ccc(-c2ccc(C3=C4C(=O)N(CC(CC)CCCC)C(c5cccs5)=C4C(=O)N3CC(CC)CCCC)s2)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.155,2,0.67175144212722,1.68,2.63,train
CCCCC(CC)COC(=O)c1cc2csc(-c3cc4c5nc(CC(CC)CCCC)c(CC(CC)CCCC)nc5c5ccsc5c4s3)c2s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.33,1,0.0,0.33,0.33,train
CCCCC(CC)c1cc(F)c2sc3c(c2c1)C(=O)c1cc(-c2cc(COC(=O)CCCC(C)CC)c(C(=O)OCCCC(C)CC)s2)sc1C3=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,8.835,12,0.6441273166075164,7.79,9.68,train
CCCCCCc1ccsc1-c1ccc(-c2cc(C)c(-c3cccs3)c3nsnc23)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,0.935,16,0.4025662471362115,0.52,1.98,train
CCCCCCCC(=O)c1sc2csc(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)c2c1F,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,5.6,1,0.0,5.6,5.6,train
CCCCCCC(CCCC)COC(=O)c1ccsc1-c1ccc(-c2ccc(-c3sccc3C(=O)OCC(CCCC)CCCCCC)s2)s1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,0.89,2,0.0,0.89,0.89,train
CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C=O)cc4)cc3)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,0.32,1,0.0,0.32,0.32,train
CCCCC(CC)COc1c2cc(-c3sc(-c4nnc(-c5cc(CC(CC)CCCC)cs5)nn4)cc3CC(CC)CCCC)sc2c(OCC(CC)CCCC)c2ccsc12,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,7.35,2,1.4849242404917504,6.3,8.4,train
CCCCCCc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccsc4-c4ccc(-c5cc(CCCCCC)c(-c6cccs6)s5)s4)s3)s2)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.745,2,0.134350288425444,1.65,1.84,train
CCCCC(CC)Cc1cc(C)sc1-c1nc2sc(-c3sc(-c4cc5c(s4)-c4sc(C)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)cc3CC(CC)CCCC)nc2s1,CCCCCCC(CCCC)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)-c1c-3nc2cc3c(-c4ccccc4)c4c(nc3cc2c1-c1ccccc1)-c1ccc2c3c(ccc-4c13)C(=O)N(CC(CCCC)CCCCCC)C2=O,3.02,1,0.0,3.02,3.02,train
CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2cc3c(cc(-c4cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c5cccs5)s4)c4nsnc43)c3nsnc23)c1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,3.37,1,0.0,3.37,3.37,train
CC(=O)c1cccc(-c2ccc(/N=C/c3ccc(C=N)s3)c(C(C)=O)c2)c1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.01,5,0.0682458789964639,0.005,0.16,train
CCCCCCc1ccsc1,CCN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(=O)N(CC)C(c8cccs8)=C7C(=O)N6CC)s5)c5nsnc45)s3)N(CC)C(=O)C2=C1c1cccs1,1.16,1,0.0,1.16,1.16,train
CCCCCCc1ccsc1,CCN1C(=O)c2cc(-c3ccc(/C=C4/SC(=S)N(CC)C4=O)s3)c3c4c(cc(-c5ccc(/C=C6/SC(=S)N(CC)C6=O)s5)c(c24)C1=O)C(=O)N(CC)C3=O,4.62,1,0.0,4.62,4.62,train
CCCCCCc1cc(C)sc1C,c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51,0.19,1,0.0,0.19,0.19,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)c2cc(-c3ccc(-c4ccc5c6ccccc6n(CC(CC)CCCC)c5c4)s3)c3c4c(cc(-c5cccs5)c(c24)C1=O)C(=O)N(CC(CC)CCCC)C3=O,0.005,1,0.0,0.005,0.005,train
CCCCCCCOc1c(OCCCCCCC)c(-c2ccc(-c3ccc(-c4cc5c(OCC(CC)CCCC)c(OCC(CC)CCCC)c6ccsc6c5s4)s3)s2)c2nsnc2c1-c1ccc(-c2cccs2)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,3.965,2,0.7566042558696059,3.43,4.5,train
CCCCCCc1cc(C)sc1C,CCCCC(CC)CN1C(=O)c2cccc3c(-c4ccc(/C(C#N)=C/c5ccc(/C=C(\C#N)c6ccc(-c7ccc8c9c(cccc79)C(=O)N(CC(CC)CCCC)C8=O)s6)cc5)s4)ccc(c23)C1=O,2.51,1,0.0,2.51,2.51,train
CCCCCCc1cc(C)sc1C,CCCCCCN1C(=O)c2cc(C#Cc3ccc(C#Cc4ccc5c(n4)C(=O)N(CCCCCC)C5=O)c4nsnc34)cnc2C1=O,0.32,1,0.0,0.32,0.32,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCCCCCc1csc(-c2cnc(-c3sc(-c4cccs4)c(CCCCCCCCCCCC)c3B(c3ccccc3)c3ccccc3)cn2)c1B(c1ccccc1)c1ccccc1,4.032,1,0.0,4.032,4.032,train
CCCCCCCCN1C(=O)c2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc(Cl)c(/C=C/c6sccc6Cl)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,5.52,1,0.0,5.52,5.52,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCN1C(=O)C(=Cc2cc3c(s2)-c2cc4c(cc2C3(CC)CC)-c2sc(C=C3C(=O)N(CC)C(=S)N(CC)C3=O)cc2C4(CC)CC)C(=O)N(CC)C1=S,7.4,1,0.0,7.4,7.4,train
CCCCCCCCOc1cccc(-c2nc3cc(F)c(F)c(-c4cccs4)c3nc2-c2cccc(OCCCCCCCC)c2)c1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(C(CCCCCCCC)CCCCCCCCCC)C3=O,3.87,3,0.9421429473988188,2.39,4.14,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)scc2c1F,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(cc(-c7cccc(C(C)C)c7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,1.73,1,0.0,1.73,1.73,train
CCCCCCCCC(CCCCCC)COc1c(F)c(-c2ccc(-c3ccc4c5ccc(C)cc5n(CC(CC)CCCC)c4c3)s2)c2nsnc2c1-c1ccc(C)s1,CCCCCCCCN1C(=O)c2cccc3c(C#CC#Cc4ccc5c6c(cccc46)C(=O)N(CCCCCCCC)C5=O)ccc(c23)C1=O,3.71,1,0.0,3.71,3.71,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCN1C(=O)C(=Cc2cc3sc4c(c3s2)C(CC)(CC)c2cc3c(cc2-4)C(CC)(CC)c2c-3sc3cc(C=C4C(=O)N(CC)C(=S)N(CC)C4=O)sc23)C(=O)N(CC)C1=S,12.75,2,2.7577164466275343,10.8,14.7,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4scc5c4C(=O)N(CC(CC)CCCC)C5=O)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cccs5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,6.41,1,0.0,6.41,6.41,train
CCCCCCCCOc1cccc(-c2nc3cc(F)cc(-c4cccs4)c3nc2-c2cccc(OCCCCCCCC)c2)c1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,7.12,1,0.0,7.12,7.12,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7ccc(-c8ccc(-c9ccc%10c%11c%12c(c%13cccc9c%13%10)C=C(CC(C)(C)C)C9C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%11)C%129)s8)s7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,1.3,1,0.0,1.3,1.3,train
CCCCCCc1cc(C)sc1C,CCCCCCCCn1nc2c(/C=C3/SC(=S)N(CC)C3=O)ccc(C3=CC4C(C=C3)c3ccc(-c5ccc(/C=C6/SC(=S)N(CC)C6=O)c6nn(CCCCCCCC)nc56)cc3C43c4ccccc4-c4ccccc43)c2n1,3.28,1,0.0,3.28,3.28,train
CCCCC(CC)COc1c2cc(-c3scc4sc(C(=O)C(CC)CCCC)cc34)sc2c(OCC(CC)CCCC)c2ccsc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,6.265000000000001,4,0.6944242219277784,5.0,6.52,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)c2c(c(-c3ccc(-c4ccc5c6c(cccc46)C(=O)N(CC(CC)CCCC)C5=O)s3)c3nsnc3c2-c2ccc(-c3ccc4c5c(cccc35)C(=O)N(CC(CC)CCCC)C4=O)s2)C1=O,2.11,1,0.0,2.11,2.11,train
c1ccc(-c2c3ccccc3c(-c3ccccc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1,CCCCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCCCCC)C3=O,0.0018,5,0.0084269875993738,0.00091,0.019,train
CCCCCCCCc1ccc(-c2c3sc4cc(-c5ccc(-c6sc(-c7cccs7)c7c6C(=O)c6c(CC(CC)CCCC)sc(CC(CC)CCCC)c6C7=O)s5)sc4c3c(-c3ccc(CCCCCCCC)s3)c3sc4ccsc4c23)s1,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3cc4c5c(ccc6c7ccc8c9c(ccc(c3c56)c97)C(=O)N(CC(CC)CCCC)C8=O)C(=O)N(CC(CC)CCCC)C4=O)cc21,3.165,2,1.8455486988968888,1.86,4.47,train
CCCCCCc1cc(C)sc1C,CC(C)OCCCN1C(=O)c2ccc(C#Cc3ccc(C#Cc4ccc5c(c4)C(=O)N(CCCOC(C)C)C5=O)c4nsnc34)cc2C1=O,0.11,1,0.0,0.11,0.11,train
CCCCCCC(CCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCC)CCCCCC)c(-c3ccc(C)s3)s2)sc1-c1ccc(C)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,6.3,1,0.0,6.3,6.3,train
CCCCCCc1cc(C)sc1C,CCCCC(CC)CN1C(=O)c2ccc(C#Cc3ccc(C#Cc4ccc5c(c4)C(=O)N(CC(CC)CCCC)C5=O)c4nsnc34)cc2C1=O,1.58,1,0.0,1.58,1.58,train
CCCCCCc1ccsc1,CCC1(CC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)s3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)s3)cc21,2.1,2,0.4666904755831215,1.77,2.43,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(C)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC)nc4c4c5sc6c(CCCCCCCC)c(/C=C7\C(=O)c8cc9c(cc8C7=C(C#N)C#N)C7C8C=CC(C8)C97)sc6c5n(CC)c4c3n(CC)c21,16.82,1,0.0,16.82,16.82,train
CCCCCCCCN1C(=O)c2csc(-c3cc4c(s3)-c3sccc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)c2C1=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.8,9,2.248332715591712,0.2,6.2,train
CCCCCCc1cc(C)sc1C,CCCCCCCCN1C(=O)c2c(c(-c3cccs3)c3c(c2-c2cccs2)-c2cccc4c(C#N)ccc-3c24)C1=O,1.86,1,0.0,1.86,1.86,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,Clc1cc2c(cc1Cl)C1=[N+]3C2=Nc2c4cc(Cl)c(Cl)cc4c4n2[B-]3(Oc2ccccc2)n2c(c3cc(Cl)c(Cl)cc3c2=N4)=N1,3.8,1,0.0,3.8,3.8,train
CCCCCCc1ccsc1,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc(C=C(C#N)C#N)c4nsnc34)cc21,0.73,1,0.0,0.73,0.73,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7ccc(-c8ccc9c%10c%11c(c%12cccc8c%129)C=C(CC(C)(C)C)C8C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%10)C%118)s7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,0.1,1,0.0,0.1,0.1,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCC1(CC)C2=C(c3ccc(-c4ccc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)s4)cc31)C(CC)(CC)c1cc(-c3ccc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)s3)ccc12,10.05,1,0.0,10.05,10.05,train
CCCCCCCCCCCCc1ccsc1/C=C/c1sc(-c2cccc3nsnc23)cc1CCCCCCCCCCCC,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.07,1,0.0,1.07,1.07,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4cc5ccccc5cc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc8ccccc8cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)cc3F)cc21,11.63,1,0.0,11.63,11.63,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCCCCCc1csc(-c2cnc(-c3sc(-c4scc(F)c4F)c(CCCCCCCCCCCC)c3B(c3ccccc3)c3ccccc3)cn2)c1B(c1ccccc1)c1ccccc1,8.776,1,0.0,8.776,8.776,train
CCCCC(CC)Cc1ccsc1-c1nc2sc(-c3sc(-c4cc5c(s4)-c4sccc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)cc3CC(CC)CCCC)nc2s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,3.34,1,0.0,3.34,3.34,train
CCCCCCCCC(CCCCCC)COc1cnc2c(-c3cccs3)c(F)c(F)cc2n1,CCc1ccc(-c2c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CC)cc8)c(/C=C8\C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC)c5c4n(CC)c32)cc1,17.1,1,0.0,17.1,17.1,train
CCCCCCc1cc(C)sc1C,CCCCCCCCN1C2=CC3C(=O)c4ccccc4N(CCCCCCCC)C3C=C2C(=O)C2C=CC=CC21,1.57,1,0.0,1.57,1.57,train
CCCCCCc1cc(C)sc1C,CCCCCCCCn1nc2c(/C=c3/sc(=C(C#N)C#N)n(CC)c3=O)ccc(C3=CC4C(C=C3)c3ccc(-c5ccc(/C=c6/sc(=C(C#N)C#N)n(CC)c6=O)c6nn(CCCCCCCC)nc56)cc3C43c4ccccc4-c4ccccc43)c2n1,0.57,1,0.0,0.57,0.57,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCc1c(/C=C2\C(=O)c3ccc(Br)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC)nc4c4c5sc6c(CC)c(/C=C7\C(=O)c8ccc(Br)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,12.05,1,0.0,12.05,12.05,train
