donor_smiles,acceptor_smiles,pce,replicate_count,pce_std,pce_min,pce_max
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6c(OCCCCCCCC)c(OCCCCCCCC)c(-c7cccs7)c7nsnc67)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,2.05,3,0.8045081313034277,1.57,3.14
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(C(CCCCCCCC)CCCCCCCCCC)C3=O,2.725,2,0.0070710678118653,2.72,2.73
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4ccc5c6c(cc(-c7cc8sc9ccsc9c8s7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=O,4.63,3,0.6812733176437583,3.45,4.63
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CCC(CC)CCCC)c4c3n(CCC(CC)CCCC)c21,1.565,6,0.6392495600311353,0.99,2.3
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCCCN1C(=O)C(C#N)=C(C)/C(=C\c2ccc(-c3cc4c5c(c(-c6ccc(/C=C7/C(=O)N(CCCCCCCC)C(=O)C(C#N)=C7C)s6)cc6c5c3C(=O)N(CCCCCCCC)C6=O)C(=O)N(CCCCCCCC)C4=O)s2)C1=O,0.8099999999999999,6,0.5204485245119508,0.18,1.41
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCCCN1C(=O)C2=C(c3ccc(-c4cc5c6c(ccc7c8ccc9c%10c(ccc(c4c67)c%108)C(=O)N(CC(CC)CCCC)C9=O)C(=O)N(CC(CC)CCCC)C5=O)s3)N(CCCCCCCC)C(=O)C2=C1c1cccs1,1.49,3,0.4285246006162694,1.16,2.01
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)o5)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)o3)sc2-4)cc1,3.08,1,0.0,3.08,3.08
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)s5)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s3)sc2-4)cc1,3.93,1,0.0,3.93,3.93
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(C=C(C#N)C#N)c6nsnc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(C=C(C#N)C#N)c5nsnc35)sc2-4)cc1,4.26,3,0.340636658821879,3.67,4.26
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc6c7c(cccc57)C(=O)N(CC(CC)CCCC)C6=O)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc5c6c(cccc36)C(=O)N(CC(CC)CCCC)C5=O)sc2-4)cc1,0.61,3,0.0611010092660778,0.57,0.69
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,6.5,1,0.0,6.5,6.5
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(-c6ccc(C=C(C#N)C#N)c7nsnc67)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(-c4ccc(C=C(C#N)C#N)c5nsnc45)sc23)cc1,3.41,2,1.979898987322333,2.01,4.81
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,4.49,19,1.394327690179873,2.54,7.13
CCCCC(CC)CC(=O)c1cc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,7.455,34,1.788971363192944,2.0,8.88
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCC(CC)N1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=CC=C1C(=O)N(C(CC)CC)C(=O)C(C=C4)C15,3.71,1,0.0,3.71,3.71
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc(-c6cc7c8c(ccc9c%10c(OC)cc%11c%12c(ccc(c6c89)c%12%10)C(=O)N(CC(CC)CCCC)C%11=O)C(=O)N(CC(CC)CCCC)C7=O)s5)cc5c6c(ccc(c7c(OC)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,4.34,1,0.0,4.34,4.34
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc(-c6cc7c8c(ccc9c%10c(OCOC)cc%11c%12c(ccc(c6c89)c%12%10)C(=O)N(CC(CC)CCCC)C%11=O)C(=O)N(CC(CC)CCCC)C7=O)s5)cc5c6c(ccc(c7c(OCOC)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,6.08,1,0.0,6.08,6.08
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCC(CC)CN1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=C(c1cccc(N(c2ccc(-c3cc6c7c(ccc8c9c%10c(c3c78)C=CC3C(=O)N(CC(CC)CCCC)C(=O)C(=CC=9)C%103)C(=O)N(CC(CC)CCCC)C6=O)cc2)c2ccc(-c3cc6c7c(ccc8c9c%10c(c3c87)=CC=C3C(=O)N(CC(CC)CCCC)C(=O)C(C=C9)C3%10)C(=O)N(CC(CC)CCCC)C6=O)cc2)c1)C=C1C(=O)N(CC(CC)CCCC)C(=O)C(C=C4)C15,3.32,1,0.0,3.32,3.32
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCCC(CCCCC)N1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=CC=C1C(=O)N(C(CCCCC)CCCCC)C(=O)C(C=C4c2cc(C3=c4c6c(c7ccc8c9c(ccc4c79)C(=O)N(C(CCCCC)CCCCC)C8=O)C=CC4C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C3)C64)cc(-c3cc(C4=CC6C(=O)N(C(CCCCC)CCCCC)C(=O)C7=CC=c8c(c4c4ccc9c%10c(ccc8c4%10)C(=O)N(C(CCCCC)CCCCC)C9=O)C76)cc(-c4cc6c7c(ccc8c9c%10c(c4c78)C=CC4C(=O)N(C(CCCCC)CCCCC)C(=O)C(=CC=9)C%104)C(=O)N(C(CCCCC)CCCCC)C6=O)c3)c2)C15,1.9,1,0.0,1.9,1.9
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCCCCC(CCCCCCC)N1C(=O)C2=CC=c3c4c(c5ccc6c7c(ccc3c57)C(=O)N(N3C(=O)c5ccc7c8c9c(c%10ccc(c5c7%10)C3=O)=CC=C3C(=O)N(C(CCCCCCC)CCCCCCC)C(=O)C(C=C8)C39)C6=O)C=CC(C1=O)C24,3.2,1,0.0,3.2,3.2
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCCCCCCCCCC(CCCCCCCC)N1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=C(c1ccc(C(c2ccc(C3=c6c7c(c8ccc9c%10c(ccc6c8%10)C(=O)N(C(CCCCCCCC)CCCCCCCCCCCC)C9=O)C=CC6C(=O)N(C(CCCCCCCC)CCCCCCCCCCCC)C(=O)C(=C3)C76)cc2)(c2ccc(-c3cc6c7c(ccc8c9c%10c(c3c87)=CC=C3C(=O)N(C(CCCCCCCC)CCCCCCCCCCCC)C(=O)C(C=C9)C3%10)C(=O)N(C(CCCCCCCC)CCCCCCCCCCCC)C6=O)cc2)c2ccc(-c3cc6c7c(ccc8c9c%10c(c3c87)=CC=C3C(=O)N(C(CCCCCCCC)CCCCCCCCCCCC)C(=O)C(C=C9)C3%10)C(=O)N(C(CCCCCCCC)CCCCCCCCCCCC)C6=O)cc2)cc1)C=C1C(=O)N(C(CCCCCCCC)CCCCCCCCCCCC)C(=O)C(C=C4)C15,2.73,1,0.0,2.73,2.73
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(C=C(C#N)C#N)c6nsnc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(C=C(C#N)C#N)c5nsnc35)sc2-4)cc1,4.26,1,0.0,4.26,4.26
CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(-c6ccc(C=C(C#N)C#N)c7nsnc67)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(-c4ccc(C=C(C#N)C#N)c5nsnc45)sc23)cc1,4.81,1,0.0,4.81,4.81
CCCCC(CC)CC(=O)c1ccsc1-c1ccc(-c2sc(-c3cc4c(-c5cc(F)c(CC(CC)CCCC)s5)c5sccc5c(-c5cc(F)c(CC(CC)CCCC)s5)c4s3)cc2C(=O)CC(CC)CCCC)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,11.77,3,0.1443375672974065,11.52,11.77
CCCCC(CC)CC(CC(CC)CCCC)n1c2ccccc2c2ccc(-c3ccc(-c4sc(-c5cccs5)c5c4C(=O)N(CC(CC)CCCC)C5=O)s3)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.5499999999999998,4,0.6634442955767526,0.72,2.11
CCCCC(CC)CC(CC(CC)CCCC)n1c2ccsc2c2sc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc21,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,19.59,3,0.8902995750495061,19.42,21.04
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccs3)ccc2-c2sc(-c3c(F)c(F)cc4nsnc34)cc21,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,7.51,3,2.659818289532827,3.84,9.01
CCCCC(CC)CC1(CC(CC)CCCC)c2ccccc2-c2ccc(-c3c4cc(-c5ccc(-c6c(F)c(F)c(-c7cccs7)c7nsnc67)s5)sc4c(-c4ccc5c(c4)C(CC(CC)CCCC)(CC(CC)CCCC)c4ccccc4-5)c4ccsc34)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,5.81,3,0.9904207859962014,5.47,7.33
CCCCC(CC)CC1(CC(CC)CCCC)c2ccccc2-c2ccc(-c3c4cc(-c5ccc(-c6ccc(-c7cccs7)c7nsnc67)s5)sc4c(-c4ccc5c(c4)C(CC(CC)CCCC)(CC(CC)CCCC)c4ccccc4-5)c4ccsc34)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,6.7,4,1.2963667176638975,4.29,7.13
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3c(F)c(F)cc4nsnc34)cc21,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,3.37,1,0.0,3.37,3.37
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cc(F)cc4nsnc34)cc21,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,5.48,1,0.0,5.48,5.48
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc21,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,1.48,5,0.2731666158226514,1.19,1.86
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.54,8,1.240044938125804,0.0396,4.4
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21,CCCCCCc1cc(-c2cc3c(-c4ccc(SCC(CC)CCCC)cc4)c4sc(-c5cc(CCCCCC)c(-c6cc(CCCCCC)c(-c7ccc(/C=C8/SC(=S)N(CCCC)C8=O)s7)s6)s5)cc4c(-c4ccc(SCC(CC)CCCC)cc4)c3s2)sc1-c1cc(CCCCCC)c(-c2ccc(/C=C3/SC(=S)N(CCCC)C3=O)s2)s1,3.8,1,0.0,3.8,3.8
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,1.18,1,0.0,1.18,1.18
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,1.995,12,1.4161821809700086,0.67,5.5
CCCCC(CC)CC1=C2C(=O)c3c(-c4cccs4)sc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3C(=O)C2=C(CC(CC)CCCC)C1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6ccc(-c7cc8c9c(c(-c%10cccs%10)cc%10c9c7C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C%10=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C8=O)s6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,5.6,1,0.0,5.6,5.6
CCCCC(CC)CC1=C2C(=O)c3c(-c4cccs4)sc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3C(=O)C2=C(CC(CC)CCCC)C1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sccc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3cc5c6c(ccc7c6c3C(=O)N(CC(CC)CCCC)C7=O)C(=O)N(CC(CC)CCCC)C5=O)sc2-4)cc1,2.4,1,0.0,2.4,2.4
CCCCC(CC)CC1=C2C(=O)c3c(-c4cccs4)sc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3C(=O)C2=C(CC(CC)CCCC)C1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,6.48,1,0.0,6.48,6.48
CCCCC(CC)CC1=C2C(=O)c3c(-c4cccs4)sc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3C(=O)C2=C(CC(CC)CCCC)C1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,6.72,2,0.0707106781186545,6.67,6.77
CCCCC(CC)CCc1csc2c(CCC(CC)CCCC)c(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6cccs6)=C5C(=O)N4CC(CC)CCCC)s3)sc12,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,2.3,1,0.0,2.3,2.3
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4cc5c(s4)-c4sccc4C5(CC(CC)CCCC)CC(CC)CCCC)ccc32)c2ccccc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,4.0,1,0.0,4.0,4.0
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4cc5c(s4)-c4sccc4[Ge]5(CC(CC)CCCC)CC(CC)CCCC)ccc32)c2ccccc21,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,1.12,4,1.5838218544604905,0.6,4.07
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4cc5c(s4)-c4sccc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)ccc32)c2ccccc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.62,3,1.2815745523898845,1.45,4.01
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4cc5sccc5s4)ccc32)c2ccccc21,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,1.42,3,0.2274496281230931,1.3,1.74
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3ccccc32)c2ccccc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.99,3,0.0850490054811538,0.91,1.08
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3ccccc32)c2ccccc21,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.39,1,0.0,0.39,0.39
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cc5c6cc(-c7c(C)cc(C)cc7C)cc7c8cc(-c9c(C)cc(C)cc9C)cc9c%10cccc%11c%12cc(-c%13c(C)cc(C)cc%13C)cc%13c%14cc(-c%15c(C)cc(C)cc%15C)cc%15c(c4)c5c4c(c67)c(c98)c(c%10%11)c(c%12%13)c4c%15%14)s3)N(CC(CC)CCCC)C(=O)C2=C1c1cccs1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,2.585,2,0.3747665940288703,2.32,2.85
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cc5ccccc5o4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2cc3ccccc3o2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.96,11,0.5742093378171097,0.35,2.19
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5cc(/C=C/c6ccc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)s6)cs5)s4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2cccs2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.8150000000000001,2,0.7707463914933369,0.27,1.36
